,p.val,q.val,set.size
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,0.577970955974386,0.973915033168912,29
GO_OLFACTORY_BEHAVIOR,0.578057158943959,0.973915033168912,8
PID_NOTCH_PATHWAY,0.578072017208376,0.973915033168912,54
GO_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,0.57808516810259,0.973915033168912,7
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4,0.578154253890403,0.973915033168912,174
HP_PROXIMAL_FEMORAL_EPIPHYSIOLYSIS,0.578238121605832,0.973915033168912,6
MIR548AD_3P,0.578283493444994,0.973915033168912,26
MIR3151_5P,0.578349764262559,0.973915033168912,41
HP_MALROTATION_OF_SMALL_BOWEL,0.578400967168603,0.973915033168912,8
YAATNANRNNNCAG_UNKNOWN,0.578405423501737,0.973915033168912,49
GO_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,0.578405482879993,0.973915033168912,33
GO_RETINAL_BINDING,0.578409041930111,0.973915033168912,8
REACTOME_VISUAL_PHOTOTRANSDUCTION,0.578435454116607,0.973915033168912,65
NOUSHMEHR_GBM_SOMATIC_MUTATED,0.578452513392351,0.973915033168912,8
MIR6165,0.578454461067865,0.973915033168912,106
MIR5689,0.578463278185735,0.973915033168912,133
PRAMOONJAGO_SOX4_TARGETS_UP,0.578477959396725,0.973915033168912,51
MODULE_284,0.578535759481453,0.973915033168912,42
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP,0.578554990056875,0.973915033168912,25
GO_RESPONSE_TO_MAGNESIUM_ION,0.578609009522655,0.973915033168912,13
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.578609607190548,0.973915033168912,85
HP_ADVANCED_ERUPTION_OF_TEETH,0.578614410914737,0.973915033168912,30
GO_CLATHRIN_LIGHT_CHAIN_BINDING,0.578646005168957,0.973915033168912,6
GSE14350_TREG_VS_TEFF_DN,0.578661459051281,0.973915033168912,153
HP_IRREGULAR_EPIPHYSES,0.578677794437353,0.973915033168912,18
HP_CERVICAL_KYPHOSIS,0.578698922876902,0.973915033168912,4
GO_MHC_PROTEIN_BINDING,0.578738776975577,0.973915033168912,26
GO_LIPOXIN_METABOLIC_PROCESS,0.578761358166012,0.973915033168912,6
HP_WIDE_PUBIC_SYMPHYSIS,0.578793687790477,0.973915033168912,5
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_23_PRODUCTION,0.578847384584384,0.973915033168912,2
MIR487B_5P,0.578854806943501,0.973915033168912,94
WP_HEART_DEVELOPMENT,0.578858452963371,0.973915033168912,31
ATF2_S_UP.V1_UP,0.578889775223064,0.973915033168912,140
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN,0.578916231133871,0.973915033168912,165
GO_NATURAL_KILLER_CELL_ACTIVATION,0.578969715271793,0.973915033168912,43
GO_ATP_DEPENDENT_PEPTIDASE_ACTIVITY,0.578972627216829,0.973915033168912,5
HP_ABNORMAL_CIRCULATING_ARGININE_CONCENTRATION,0.578997598527699,0.973915033168912,5
GO_PROTEIN_MEMBRANE_ADAPTOR_ACTIVITY,0.579023370042519,0.973915033168912,17
BIOCARTA_IFNA_PATHWAY,0.57905961885628,0.973915033168912,7
HP_BIFID_NOSE,0.57910931422655,0.973915033168912,5
MIR4742_3P,0.579132310753137,0.973915033168912,182
HP_SNORING,0.579180110971631,0.973915033168912,4
GO_POSITIVE_REGULATION_OF_LYASE_ACTIVITY,0.579185117549522,0.973915033168912,15
GO_REGULATION_OF_RESPIRATORY_BURST,0.579194198012463,0.973915033168912,12
BOYLAN_MULTIPLE_MYELOMA_PCA1_DN,0.579233856108932,0.973915033168912,8
LEE_NAIVE_T_LYMPHOCYTE,0.579274200926688,0.973915033168912,13
HP_THIRD_DEGREE_ATRIOVENTRICULAR_BLOCK,0.579281488855788,0.973915033168912,5
MIR4737,0.579318690849197,0.973915033168912,5
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,0.579328029312829,0.973915033168912,9
MIR6501_3P,0.579378850939955,0.973915033168912,122
GO_OVULATION_CYCLE_PROCESS,0.579400805947128,0.973915033168912,32
MIR12127,0.579407597431475,0.973915033168912,70
MIR1250_5P,0.57942776785073,0.973915033168912,6
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,0.579458874935924,0.973915033168912,19
GO_REGULATION_OF_VASCULAR_PERMEABILITY,0.57947913096072,0.973915033168912,33
SMN1_SMN2_TARGET_GENES,0.579492134194937,0.973915033168912,643
HP_ABNORMAL_BLEEDING,0.579509645304202,0.973915033168912,357
GO_HISTONE_METHYLTRANSFERASE_COMPLEX,0.579525600797038,0.973915033168912,71
MIR6837_5P,0.5795451534605,0.973915033168912,103
ZHANG_ADIPOGENESIS_BY_BMP7,0.579585251985616,0.973915033168912,14
HP_BRADYKINESIA,0.579596974962018,0.973915033168912,82
REACTOME_GLUCURONIDATION,0.579688508427652,0.973915033168912,10
GSE9650_EFFECTOR_VS_EXHAUSTED_CD8_TCELL_DN,0.579705706710308,0.973915033168912,158
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,0.579715326296781,0.973915033168912,8
GO_MLL3_4_COMPLEX,0.579744702329394,0.973915033168912,11
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.579779179175828,0.973915033168912,59
HP_CHRONIC_HEPATIC_FAILURE,0.579820673225083,0.973915033168912,12
HOWLIN_CITED1_TARGETS_2_DN,0.579890795707938,0.973915033168912,16
GO_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,0.579893431741981,0.973915033168912,11
GGCNRNWCTTYS_UNKNOWN,0.579923257538028,0.973915033168912,81
HP_ABNORMAL_OSSIFICATION_OF_THE_PUBIC_BONE,0.579954341227577,0.973915033168912,5
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES,0.579972878384807,0.973915033168912,4
WP_SUPRESSION_OF_HMGB1_MEDIATED_INFLAMMATION_BY_THBD,0.580014627057668,0.973915033168912,9
GSE16266_CTRL_VS_LPS_STIM_MEF_DN,0.58003736649874,0.973915033168912,156
REACTOME_DEFECTIVE_F9_ACTIVATION,0.580041609623605,0.973915033168912,2
GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,0.580079710513025,0.973915033168912,28
chr6q27,0.580084036523693,0.973915033168912,22
GO_PROSTANOID_METABOLIC_PROCESS,0.580150182153808,0.973915033168912,39
MURAKAMI_UV_RESPONSE_24HR,0.580208401828363,0.973915033168912,16
GO_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,0.580212568422081,0.973915033168912,8
OLSSON_E2F3_TARGETS_UP,0.580233178221154,0.973915033168912,25
GO_FOREBRAIN_REGIONALIZATION,0.580250297010949,0.973915033168912,13
GO_ATPASE_COMPLEX,0.580278105164173,0.973915033168912,76
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN,0.580326402714119,0.973915033168912,185
GO_CYCLOSPORIN_A_BINDING,0.580359213032522,0.973915033168912,14
GILMORE_CORE_NFKB_PATHWAY,0.580379569903402,0.973915033168912,13
GO_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX,0.580381708486592,0.973915033168912,14
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_UP,0.580416423574198,0.973915033168912,181
KEGG_MTOR_SIGNALING_PATHWAY,0.580438961414738,0.973915033168912,46
GO_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE,0.580465248052044,0.973915033168912,8
GO_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.580470524318613,0.973915033168912,6
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD,0.580505841344879,0.973915033168912,3
GO_MRNA_3_SPLICE_SITE_RECOGNITION,0.58052636116695,0.973915033168912,6
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,0.580546675253005,0.973915033168912,72
MIR6503_3P,0.580550054734047,0.973915033168912,26
LEE_DOUBLE_POLAR_THYMOCYTE,0.580576333374058,0.973915033168912,19
BERGER_MBD2_TARGETS,0.580588230543193,0.973915033168912,4
GSE13522_WT_VS_IFNG_KO_SKIN_DN,0.580593097754374,0.973915033168912,84
HP_HIGH_PALATE,0.580621527353177,0.973915033168912,508
MODULE_22,0.58062169516637,0.973915033168912,45
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,0.580633831731527,0.973915033168912,12
GO_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION,0.580647835321249,0.973915033168912,5
MIR6502_3P,0.580711653190509,0.973915033168912,51
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN,0.58071762972621,0.973915033168912,179
HP_DELAYED_EPIPHYSEAL_OSSIFICATION,0.580816984793921,0.973915033168912,11
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_UP,0.580831294132033,0.973915033168912,136
MIR4668_5P,0.580842349198211,0.973915033168912,408
GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_UP,0.580846932447292,0.973915033168912,157
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP,0.580919763630517,0.973915033168912,273
GO_RESPONSE_TO_L_PHENYLALANINE_DERIVATIVE,0.580948546145533,0.973915033168912,5
MIR7155_3P,0.580982227524876,0.973915033168912,57
GO_POLYNUCLEOTIDE_ADENYLYLTRANSFERASE_ACTIVITY,0.581024419551491,0.973915033168912,13
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP,0.5810286930683,0.973915033168912,76
WP_OXIDATIVE_PHOSPHORYLATION,0.581062353050218,0.973915033168912,59
GO_GLUTAMINE_TRANSPORT,0.581066099565441,0.973915033168912,8
GO_L_GLUTAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.581066099565441,0.973915033168912,8
HP_ABNORMAL_CIRCULATING_ANDROGEN_LEVEL,0.581104022939807,0.973915033168912,46
MIR6079,0.581112761862697,0.973915033168912,120
GO_REGULATION_OF_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,0.581143837046074,0.973915033168912,4
GO_GLUCOCORTICOID_RECEPTOR_BINDING,0.581204305570305,0.973915033168912,14
HP_OSTEOPOROSIS,0.581268834590955,0.973915033168912,207
BIOCARTA_DREAM_PATHWAY,0.581273089900201,0.973915033168912,12
HP_SUBUNGUAL_HYPERKERATOSIS,0.581314299894718,0.973915033168912,4
REACTOME_FCGR_ACTIVATION,0.581330392026251,0.973915033168912,7
HOWLIN_CITED1_TARGETS_2_UP,0.581342423176707,0.973915033168912,15
CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP,0.581350675949647,0.973915033168912,12
HP_NARROW_JAW,0.581494235219581,0.973915033168912,7
HP_OSTEOMALACIA,0.581526197601956,0.973915033168912,16
GO_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX,0.581528343691377,0.973915033168912,2
GO_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.581540044695314,0.973915033168912,3
GO_PHOSPHATIDYLCHOLINE_STEROL_O_ACYLTRANSFERASE_ACTIVATOR_ACTIVITY,0.581587913965351,0.973915033168912,2
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN,0.581605847589379,0.973915033168912,162
BIOCARTA_BTG2_PATHWAY,0.58162365432601,0.973915033168912,10
ZHAN_MULTIPLE_MYELOMA_MF_DN,0.58167930355428,0.973915033168912,40
GO_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS,0.581709370664942,0.973915033168912,6
REACTOME_NEUROTRANSMITTER_CLEARANCE,0.581747780490625,0.973915033168912,4
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,0.581780881583093,0.973915033168912,14
HP_SPINAL_CORD_COMPRESSION,0.581791595594331,0.973915033168912,18
WOTTON_RUNX_TARGETS_DN,0.581792242133688,0.973915033168912,27
HP_LAMBDOIDAL_CRANIOSYNOSTOSIS,0.581799584237927,0.973915033168912,10
GO_MUSCLE_HYPERPLASIA,0.581913627656895,0.973915033168912,4
GO_RESPONSE_TO_TEMPERATURE_STIMULUS,0.581922253726136,0.973915033168912,200
MIR629_5P,0.581929701022626,0.973915033168912,85
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP,0.581950433448573,0.973915033168912,176
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,0.581963538421409,0.973915033168912,510
GTCGATC_MIR3695P,0.581987781727946,0.973915033168912,5
chr7p15,0.582006535223963,0.973915033168912,56
CACCAGC_MIR138,0.582011865729885,0.973915033168912,206
LET_7I_3P,0.582018718030157,0.973915033168912,5
GHO_ATF5_TARGETS_UP,0.582050870240215,0.973915033168912,12
ZHAN_V2_LATE_DIFFERENTIATION_GENES,0.582053400220965,0.973915033168912,43
HP_ABNORMALITY_OF_CHORIORETINAL_PIGMENTATION,0.582057513000776,0.973915033168912,5
WIKMAN_ASBESTOS_LUNG_CANCER_DN,0.582110230718769,0.973915033168912,22
TAXCREB_02,0.582110533988913,0.973915033168912,24
GO_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION,0.582136850148404,0.973915033168912,4
HP_ABNORMALITY_OF_DENTAL_ERUPTION,0.582137787451375,0.973915033168912,175
HP_LIMB_MYOCLONUS,0.582227188534291,0.973915033168912,10
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,0.582243832701162,0.973915033168912,5
MIR33A_3P,0.582248681261054,0.973915033168912,367
MIR6877_3P,0.582257183249045,0.973915033168912,29
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.5822583463763,0.973915033168912,133
GGGNRMNNYCAT_UNKNOWN,0.582267554907876,0.973915033168912,75
GO_FAT_PAD_DEVELOPMENT,0.582273316556966,0.973915033168912,6
WYAAANNRNNNGCG_UNKNOWN,0.582335899233409,0.973915033168912,53
BIOCARTA_AGPCR_PATHWAY,0.582351208984979,0.973915033168912,10
WP_ENDOMETRIAL_CANCER,0.58239520085473,0.973915033168912,61
TAGHAVI_NEOPLASTIC_TRANSFORMATION,0.582400341960474,0.973915033168912,11
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,0.582404868648649,0.973915033168912,12
SHIN_B_CELL_LYMPHOMA_CLUSTER_9,0.582409152589902,0.973915033168912,11
GO_D_AMINO_ACID_TRANSPORT,0.582421552602685,0.973915033168912,5
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,0.582466028797586,0.973915033168912,7
GO_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY,0.582472222319503,0.973915033168912,6
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN,0.582506300270829,0.973915033168912,160
REACTOME_JOSEPHIN_DOMAIN_DUBS,0.582514583095961,0.973915033168912,10
GO_MESENCHYMAL_CELL_APOPTOTIC_PROCESS,0.582520282690609,0.973915033168912,7
GO_REGULATION_OF_LIPID_KINASE_ACTIVITY,0.582607860397562,0.973915033168912,54
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP,0.582673201206345,0.973915033168912,167
GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP,0.582675111708086,0.973915033168912,161
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,0.58269179074619,0.973915033168912,27
HP_APLASIA_HYPOPLASIA_OF_THE_RETINA,0.582693929697691,0.973915033168912,26
MIR4259,0.582707670834668,0.973915033168912,21
GO_UDP_GLUCOSE_METABOLIC_PROCESS,0.582745185606816,0.973915033168912,5
GO_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL,0.582764467570118,0.973915033168912,6
MIR7850_5P,0.582772862095124,0.973915033168912,107
GO_ENUCLEATE_ERYTHROCYTE_DIFFERENTIATION,0.582807482059355,0.973915033168912,8
HP_EPIDERMOID_CYST,0.582837542806477,0.973915033168912,11
MIR605_3P,0.582859045653752,0.973915033168912,223
HP_ABNORMALITY_OF_UPPER_LIP,0.582884416138855,0.973915033168912,604
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.582913127679624,0.973915033168912,131
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,0.582928154535691,0.973915033168912,630
GO_LIPID_EXPORT_FROM_CELL,0.582958091655633,0.973915033168912,25
GO_NEGATIVE_REGULATION_OF_TRANSLATIONAL_ELONGATION,0.582966383404379,0.973915033168912,5
HP_LOW_PLASMA_CITRULLINE,0.582968013153388,0.973915033168912,11
HP_PERCUSSION_MYOTONIA,0.583109456594176,0.973915033168912,7
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP,0.583150442507566,0.973915033168912,173
HP_ABNORMALITY_OF_THE_PARATHYROID_MORPHOLOGY,0.58317710866707,0.973915033168912,18
HP_OVARIAN_GONADOBLASTOMA,0.583236471282892,0.973915033168912,6
HP_PERIORBITAL_FULLNESS,0.583301007444755,0.973915033168912,49
GO_POSITIVE_REGULATION_OF_MUCUS_SECRETION,0.583318993426782,0.973915033168912,6
GO_MAINTENANCE_OF_SISTER_CHROMATID_COHESION,0.583344896296837,0.973915033168912,12
GSE3982_MAST_CELL_VS_MAC_UP,0.583358653662529,0.973915033168912,183
GO_DENDRITE_MORPHOGENESIS,0.583448591729521,0.973915033168912,126
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_UP,0.583450371510935,0.973915033168912,177
HP_RETINAL_HAMARTOMA,0.583467537461706,0.973915033168912,21
GO_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION,0.583475333874118,0.973915033168912,20
HP_ABNORMAL_MOTOR_NERVE_CONDUCTION_VELOCITY,0.583493654497339,0.973915033168912,45
GO_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION,0.58350372496685,0.973915033168912,6
HP_OPEN_ANGLE_GLAUCOMA,0.583544114632025,0.973915033168912,4
GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP,0.583559374669449,0.973915033168912,192
HP_ABNORMAL_CIRCULATING_SERINE_CONCENTRATION,0.583567225463741,0.973915033168912,5
GO_PROTEIN_POLYUFMYLATION,0.583593291629646,0.973915033168912,5
GO_HARD_PALATE_DEVELOPMENT,0.583613949268323,0.973915033168912,5
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.583690421324295,0.973915033168912,81
HP_ABNORMALITY_OF_HUMORAL_IMMUNITY,0.583719516405015,0.973915033168912,178
GO_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE,0.583725001172495,0.973915033168912,6
GO_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION,0.583780291535613,0.973915033168912,23
BIOCARTA_CTBP1_PATHWAY,0.583804220296623,0.973915033168912,7
MARTENS_BOUND_BY_PML_RARA_FUSION,0.583827461107019,0.973915033168912,401
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.583885066596492,0.973915033168912,53
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN,0.583919519690694,0.973915033168912,185
HP_ABNORMALITY_OF_THE_FIRST_METATARSAL_BONE,0.583964783892102,0.973915033168912,8
GO_SPERMATID_NUCLEUS_DIFFERENTIATION,0.583973543774913,0.973915033168912,16
GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_UP,0.583978618224773,0.973915033168912,165
GO_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.583981448421592,0.973915033168912,32
GO_PML_BODY,0.583982914283418,0.973915033168912,97
HP_PULMONARY_FIBROSIS,0.583985351071462,0.973915033168912,47
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN,0.583988060569801,0.973915033168912,6
GO_RETINAL_BLOOD_VESSEL_MORPHOGENESIS,0.584131362002998,0.973915033168912,5
REACTOME_INTERLEUKIN_18_SIGNALING,0.584140377319998,0.973915033168912,3
GO_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,0.58414410162421,0.973915033168912,21
BROWNE_HCMV_INFECTION_10HR_UP,0.58414686824112,0.973915033168912,86
HP_OROFACIAL_DYSKINESIA,0.584252016294443,0.973915033168912,19
GO_C_TERMINAL_PROTEIN_DEGLUTAMYLATION,0.584252360936157,0.973915033168912,2
PEREZ_TP53_AND_TP63_TARGETS,0.58425999231928,0.973915033168912,184
GO_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,0.584371629680386,0.973915033168912,15
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.584373736193505,0.973915033168912,3
GO_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_ACTIVITY,0.584373736193505,0.973915033168912,3
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD,0.584465359871861,0.973915033168912,12
HP_NEOPLASM_OF_THE_PERIPHERAL_NERVOUS_SYSTEM,0.584510932772746,0.973915033168912,51
KONDO_HYPOXIA,0.584563639791066,0.973915033168912,4
HP_ABSENT_HYPOPLASTIC_PARANASAL_SINUSES,0.584583790709026,0.973915033168912,8
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,0.584596823452292,0.973915033168912,9
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.584628309939717,0.973915033168912,359
GO_AUTOLYSOSOME,0.584666588733867,0.973915033168912,10
HP_ADRENOGENITAL_SYNDROME,0.58467337080026,0.973915033168912,3
GO_INTERLEUKIN_18_MEDIATED_SIGNALING_PATHWAY,0.584721948757986,0.973915033168912,6
GO_ISOPRENOID_CATABOLIC_PROCESS,0.58472589521416,0.973915033168912,7
GO_POSITIVE_REGULATION_OF_URINE_VOLUME,0.584750144691813,0.973915033168912,9
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP,0.584797532324433,0.973915033168912,168
WU_HBX_TARGETS_1_UP,0.584820794510591,0.973915033168912,13
GO_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION,0.584848317542365,0.973915033168912,57
HP_DECREASED_CIRCULATING_IGA_LEVEL,0.584857646066234,0.973915033168912,27
BRCA1_DN.V1_UP,0.584865933062805,0.973915033168912,68
GO_ACTIVIN_BINDING,0.585070342460075,0.973915033168912,13
REACTOME_VLDL_ASSEMBLY,0.585079008363803,0.973915033168912,3
GO_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.58509091701093,0.973915033168912,68
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND,0.585093786421687,0.973915033168912,20
GO_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.585111085257033,0.973915033168912,6
WP_GLUTATHIONE_METABOLISM,0.585123779172805,0.973915033168912,19
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES,0.585159310656407,0.973915033168912,3
BIOCARTA_MPR_PATHWAY,0.585178579416998,0.973915033168912,18
GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_DN,0.585182478317229,0.973915033168912,178
HP_EPISODIC_HYPERTENSION,0.58518394138607,0.973915033168912,7
HP_MULTIPLE_EXOSTOSES,0.585200487769938,0.973915033168912,5
BIOCARTA_TERC_PATHWAY,0.585255623419812,0.973915033168912,6
GO_ASYMMETRIC_CELL_DIVISION,0.585290048527274,0.973915033168912,17
SIG_BCR_SIGNALING_PATHWAY,0.585310627007358,0.973915033168912,43
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,0.585314706031759,0.973915033168912,308
GO_RETINOIC_ACID_METABOLIC_PROCESS,0.585351772459912,0.973915033168912,12
GO_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE,0.585365817228913,0.973915033168912,17
MIKKELSEN_NPC_LCP_WITH_H3K4ME3,0.585452366151586,0.973915033168912,49
BIOCARTA_IFNG_PATHWAY,0.58545416404603,0.973915033168912,5
MIR154_3P,0.585456417149301,0.973915033168912,91
HP_BRONCHOMALACIA,0.585467343903059,0.973915033168912,16
GO_CYTOPLASMIC_SIDE_OF_LYSOSOMAL_MEMBRANE,0.585470081769859,0.973915033168912,5
GO_NEUROBLAST_PROLIFERATION,0.585549550476417,0.973915033168912,46
GSE20715_0H_VS_24H_OZONE_LUNG_UP,0.585562576818565,0.973915033168912,175
BIOCARTA_SHH_PATHWAY,0.585586130433972,0.973915033168912,14
GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING,0.585622364725191,0.973915033168912,32
GO_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY,0.585633205545387,0.973915033168912,5
GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.585678378447528,0.973915033168912,177
HP_ABNORMAL_UMBILICUS_MORPHOLOGY,0.585734549961193,0.973915033168912,208
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN,0.585755777787613,0.973915033168912,15
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.585817067229982,0.973915033168912,23
GSE17721_PAM3CSK4_VS_CPG_2H_BMDC_DN,0.585834453997786,0.973915033168912,166
MIR1264,0.585839734632332,0.973915033168912,105
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.585889396542185,0.973915033168912,174
HOLLMANN_APOPTOSIS_VIA_CD40_UP,0.585900506619945,0.973915033168912,188
GO_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.586017746433275,0.973915033168912,6
GO_METHYLGLYOXAL_METABOLIC_PROCESS,0.586046929336328,0.973915033168912,5
GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN,0.586063160321606,0.973915033168912,185
HP_RETINAL_PERFORATION,0.586111509830797,0.973915033168912,3
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,0.586131376418998,0.973915033168912,5
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5,0.586203524892741,0.973915033168912,5
GO_PIGMENT_GRANULE_ORGANIZATION,0.586268964653897,0.973915033168912,28
CENPT_TARGET_GENES,0.586280652777768,0.973915033168912,63
GSE17721_0.5H_VS_8H_CPG_BMDC_DN,0.586286571192876,0.973915033168912,179
MODULE_103,0.586287308087313,0.973915033168912,11
GO_REGULATION_OF_INTEGRIN_ACTIVATION,0.586329491158394,0.973915033168912,11
GSE29618_BCELL_VS_MDC_UP,0.586339841975309,0.973915033168912,156
VALK_AML_WITH_FLT3_ITD,0.586382100658893,0.973915033168912,34
GO_POSITIVE_REGULATION_OF_LIPID_STORAGE,0.586436199918938,0.973915033168912,19
GO_DENDRITIC_TRANSPORT,0.586484895833913,0.973915033168912,9
